No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
4,CCCCCCCCCC,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.796,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,62.14,DCN,ASTM D6890,IQT,Table of DCN values found in the Supplementary Data 1.,2,CCCCCCCCCC,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCC_0.796_Cc1ccccc1_0.204_
5,CCCCCCCCCC,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.592,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,54.14,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCC_0.592_Cc1ccccc1_0.408_
6,CCCCCCCCCC,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.196,0.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,28.58,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCC_0.196_Cc1ccccc1_0.804_
7,CCCCCCCCCC,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.398,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,44.18,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCC_0.398_Cc1ccccc1_0.602_
8,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.807,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,61.21,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.193_CCCCCCCCCC_0.807_
9,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.603,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,55.08,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.397_CCCCCCCCCC_0.603_
10,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,46.93,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.600_CCCCCCCCCC_0.400_
11,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.201,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,36.59,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.799_CCCCCCCCCC_0.201_
12,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.261,0.26,0.479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,36.93,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.260_CCCCCCCCCC_0.261_Cc1ccccc1_0.479_
13,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.349,0.354,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,43.27,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.354_CCCCCCCCCC_0.349_Cc1ccccc1_0.298_
14,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.172,0.678,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,32.99,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.678_CCCCCCCCCC_0.172_Cc1ccccc1_0.150_
15,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.177,0.439,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,31.66,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.439_CCCCCCCCCC_0.177_Cc1ccccc1_0.384_
16,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.683,0.172,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,57.14,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.172_CCCCCCCCCC_0.683_Cc1ccccc1_0.145_
17,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.376,0.454,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,45.52,DCN,ASTM D6890,IQT,,2,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.454_CCCCCCCCCC_0.376_Cc1ccccc1_0.170_
18,CCCCCCCCCCCC,CC1=CC(=CC(=C1)C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,21.8,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,Cc1cc(C)cc(C)c1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.200_Cc1cc(C)cc(C)c1_0.800_
19,CCCCCCCCCCCC,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.21,0.63,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,24.3,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.210_CCCc1ccccc1_0.160_Cc1cc(C)cc(C)c1_0.630_
20,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.23,0.08,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,27.7,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.230_CCCc1ccccc1_0.200_Cc1cc(C)cc(C)c1_0.500_
21,CCCCCCCCCCCC,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,28.1,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.200_CCCc1ccccc1_0.800_
22,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.25,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,28.5,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.150_CCCCCCCCCCCC_0.250_Cc1cc(C)cc(C)c1_0.600_
23,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.23,0.08,0.27,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,29.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.230_CCCc1ccccc1_0.420_Cc1cc(C)cc(C)c1_0.270_
24,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.23,0.5,0.15,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,31.8,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.500_CCCCCCCCCCCC_0.230_CCCc1ccccc1_0.120_Cc1cc(C)cc(C)c1_0.150_
25,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,32.1,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.900_CCCCCCCCCCCC_0.100_
26,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.3,0.08,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,33.7,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.300_CCCc1ccccc1_0.120_Cc1cc(C)cc(C)c1_0.500_
27,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.25,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,34.7,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.400_CCCCCCCCCCCC_0.250_Cc1cc(C)cc(C)c1_0.350_
28,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.33,0.08,0.45,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,36.2,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.330_CCCc1ccccc1_0.130_Cc1cc(C)cc(C)c1_0.450_
29,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.33,0.09,0.43,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,36.5,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.090_CCCCCCCCCCCC_0.330_CCCc1ccccc1_0.150_Cc1cc(C)cc(C)c1_0.430_
30,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.33,0.16,0.44,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,36.8,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.160_CCCCCCCCCCCC_0.330_CCCc1ccccc1_0.080_Cc1cc(C)cc(C)c1_0.440_
31,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.31,0.16,0.29,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,37.2,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.160_CCCCCCCCCCCC_0.310_CCCc1ccccc1_0.240_Cc1cc(C)cc(C)c1_0.290_
32,CCCCCCCCCCCC,CC1=CC(=CC(=C1)C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,38.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,Cc1cc(C)cc(C)c1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.400_Cc1cc(C)cc(C)c1_0.600_
33,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.25,0.4,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,38.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.400_CCCCCCCCCCCC_0.250_CCCc1ccccc1_0.350_
34,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.32,0.29,0.32,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,39.3,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.290_CCCCCCCCCCCC_0.320_CCCc1ccccc1_0.080_Cc1cc(C)cc(C)c1_0.320_
35,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.33,0.08,0.13,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,39.5,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.330_CCCc1ccccc1_0.450_Cc1cc(C)cc(C)c1_0.130_
36,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.35,0.08,0.15,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,40.6,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.080_CCCCCCCCCCCC_0.350_CCCc1ccccc1_0.420_Cc1cc(C)cc(C)c1_0.150_
37,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.09,0.43,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,41.5,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.090_CCCCCCCCCCCC_0.400_CCCc1ccccc1_0.080_Cc1cc(C)cc(C)c1_0.430_
38,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,41.6,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.800_CCCCCCCCCCCC_0.200_
39,CCCCCCCCCCCC,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,44.55,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.400_CCCc1ccccc1_0.600_
41,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.17,0.27,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,44.7,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.170_CCCCCCCCCCCC_0.400_CCCc1ccccc1_0.150_Cc1cc(C)cc(C)c1_0.270_
42,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.17,0.15,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,45.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.170_CCCCCCCCCCCC_0.400_CCCc1ccccc1_0.270_Cc1cc(C)cc(C)c1_0.150_
44,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,47.8,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.700_CCCCCCCCCCCC_0.300_
45,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.413,0.304,0.178,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,48.3,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.304_CCCCCCCCCCCC_0.413_CCCc1ccccc1_0.105_Cc1cc(C)cc(C)c1_0.178_
46,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.43,0.283,0.235,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,48.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.283_CCCCCCCCCCCC_0.430_CCCc1ccccc1_0.052_Cc1cc(C)cc(C)c1_0.235_
47,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.446,0.278,0.253,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,49.4,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.278_CCCCCCCCCCCC_0.446_CCCc1ccccc1_0.024_Cc1cc(C)cc(C)c1_0.253_
49,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,53.0,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.600_CCCCCCCCCCCC_0.400_
50,CCCCCCCCCCCC,CC1=CC(=CC(=C1)C)C,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,53.7,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,Cc1cc(C)cc(C)c1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CCCCCCCCCCCC_0.600_Cc1cc(C)cc(C)c1_0.400_
51,CCCCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC(=CC(=C1)C)C,CCCC1=CC=CC=C1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],0.5,0.29,0.13,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mole,53.8,DCN,ASTM D6890,IQT,,4,CCCCCCCCCCCC,CC(C)CC(C)(C)C,Cc1cc(C)cc(C)c1,CCCc1ccccc1,[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],[HH],CC(C)CC(C)(C)C_0.290_CCCCCCCCCCCC_0.500_CCCc1ccccc1_0.080_Cc1cc(C)cc(C)c1_0.130_
